play_key,play_id,game_id,season_id,period,period_id,sequence_key,first_event_key,last_event_key,event_count,start_min,start_sec,duration_seconds,video_time_start,video_time_end,time_bucket_id,strength_id,home_team,home_team_id,away_team,away_team_id,start_zone,end_zone,start_zone_id,end_zone_id,event_types,has_goal,goal_count,has_shot,shot_count,zone_entry_count,zone_exit_count,pass_count,pass_success_count,turnover_count,giveaway_count,takeaway_count,unique_player_count,player_ids
PL1897700410,PL1897700410,18977,N20252026F,1,P01,SQ1897700004,EV1897701028,EV1897701028,1,16.0,45.0,2.0,75.0,77.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100088
PL1897700411,PL1897700411,18977,N20252026F,1,P01,SQ1897700004,EV1897701029,EV1897701030,2,16.0,43.0,4.0,77.0,81.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100088
PL1897700412,PL1897700412,18977,N20252026F,1,P01,SQ1897700004,EV1897701031,EV1897701033,3,16.0,39.0,0.0,81.0,81.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Stoppage",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100088"
PL1897700501,PL1897700501,18977,N20252026F,1,P01,SQ1897700005,EV1897701034,EV1897701034,1,16.0,34.0,19.0,86.0,105.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,0,
PL1897700601,PL1897700601,18977,N20252026F,1,P01,SQ1897700006,EV1897701035,EV1897701037,3,16.0,15.0,7.0,105.0,112.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,3,"P100108,P100201,P100230"
PL1897700602,PL1897700602,18977,N20252026F,1,P01,SQ1897700006,EV1897701038,EV1897701038,1,16.0,7.0,0.0,113.0,113.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,0,1,1,P100108
PL1897700603,PL1897700603,18977,N20252026F,1,P01,SQ1897700006,EV1897701039,EV1897701039,1,16.0,7.0,0.0,113.0,113.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,0,1,0,
PL1897700701,PL1897700701,18977,N20252026F,1,P01,SQ1897700007,EV1897701040,EV1897701040,1,16.0,6.0,0.0,114.0,114.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Stoppage,False,0,False,0,0,0,0,0,0,0,0,1,P100108
PL1897700801,PL1897700801,18977,N20252026F,1,P01,SQ1897700008,EV1897701041,EV1897701043,3,15.0,40.0,4.0,140.0,145.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Possession,Turnover",False,0,False,0,0,0,0,0,1,0,1,4,"P100047,P100097,P100201,P100230"
PL1897700802,PL1897700802,18977,N20252026F,1,P01,SQ1897700008,EV1897701044,EV1897701044,1,15.0,32.0,5.0,148.0,153.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100201
PL1897700803,PL1897700803,18977,N20252026F,1,P01,SQ1897700008,EV1897701045,EV1897701046,2,15.0,27.0,5.0,153.0,158.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,3,"P100002,P100201,P100230"
PL1897700804,PL1897700804,18977,N20252026F,1,P01,SQ1897700008,EV1897701047,EV1897701052,6,15.0,20.0,7.0,160.0,171.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Zone_Entry_Exit,Pass,Pass,Possession,Pass,Turnover",False,0,False,0,0,0,3,3,1,1,0,3,"P100070,P100108,P100201"
PL1897700805,PL1897700805,18977,N20252026F,1,P01,SQ1897700008,EV1897701053,EV1897701054,2,15.0,9.0,4.0,171.0,175.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100211
PL1897700806,PL1897700806,18977,N20252026F,1,P01,SQ1897700008,EV1897701055,EV1897701055,1,15.0,0.0,6.0,180.0,186.0,TB01,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100047
PL1897700807,PL1897700807,18977,N20252026F,1,P01,SQ1897700008,EV1897701056,EV1897701057,2,14.0,54.0,3.0,186.0,199.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100047
PL1897700808,PL1897700808,18977,N20252026F,1,P01,SQ1897700008,EV1897701058,EV1897701058,1,14.0,42.0,0.0,198.0,198.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100047
PL1897700809,PL1897700809,18977,N20252026F,1,P01,SQ1897700008,EV1897701059,EV1897701063,5,14.0,50.0,6.0,190.0,198.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,2,2,0,0,0,3,"P100002,P100070,P100108"
PL1897700810,PL1897700810,18977,N20252026F,1,P01,SQ1897700008,EV1897701064,EV1897701065,2,14.0,42.0,4.0,198.0,202.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100070
PL1897700811,PL1897700811,18977,N20252026F,1,P01,SQ1897700008,EV1897701066,EV1897701066,1,14.0,38.0,0.0,202.0,202.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,0,1,1,P100084
PL1897700812,PL1897700812,18977,N20252026F,1,P01,SQ1897700008,EV1897701067,EV1897701071,5,14.0,34.0,4.0,206.0,216.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Possession,Pass,Possession,Turnover",False,0,True,1,0,0,1,1,1,1,0,3,"P100002,P100201,P100230"
PL1897700813,PL1897700813,18977,N20252026F,1,P01,SQ1897700008,EV1897701072,EV1897701072,1,14.0,24.0,5.0,216.0,221.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100088
PL1897700814,PL1897700814,18977,N20252026F,1,P01,SQ1897700008,EV1897701073,EV1897701075,3,14.0,19.0,3.0,221.0,226.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,1,1,0,0,0,3,"P100049,P100084,P100088"
PL1897700815,PL1897700815,18977,N20252026F,1,P01,SQ1897700008,EV1897701076,EV1897701078,3,14.0,15.0,0.0,225.0,224.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Stoppage",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100049"
PL1897700901,PL1897700901,18977,N20252026F,1,P01,SQ1897700009,EV1897701079,EV1897701079,1,14.0,16.0,25.0,224.0,249.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100016
PL1897701001,PL1897701001,18977,N20252026F,1,P01,SQ1897700010,EV1897701080,EV1897701084,5,13.0,50.0,7.0,250.0,260.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Possession,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100001,P100105"
PL1897701002,PL1897701002,18977,N20252026F,1,P01,SQ1897700010,EV1897701085,EV1897701086,2,13.0,40.0,5.0,260.0,265.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,3,"P100105,P100132,P100224"
PL1897701003,PL1897701003,18977,N20252026F,1,P01,SQ1897700010,EV1897701087,EV1897701090,4,13.0,35.0,0.0,265.0,266.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Rebound,Stoppage",False,0,True,1,0,0,0,0,0,0,0,3,"P100086,P100096,P100105"
PL1897701101,PL1897701101,18977,N20252026F,1,P01,SQ1897700011,EV1897701091,EV1897701091,1,13.0,34.0,20.0,266.0,286.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100086
PL1897701201,PL1897701201,18977,N20252026F,1,P01,SQ1897700012,EV1897701092,EV1897701093,2,13.0,14.0,0.0,286.0,295.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Turnover",False,0,False,0,0,0,0,0,1,1,0,2,"P100049,P100084"
PL1897701202,PL1897701202,18977,N20252026F,1,P01,SQ1897700012,EV1897701094,EV1897701097,4,13.0,4.0,5.0,296.0,303.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Possession,Turnover",False,0,False,0,0,0,1,1,1,1,0,2,"P100086,P100088"
PL1897701203,PL1897701203,18977,N20252026F,1,P01,SQ1897700012,EV1897701098,EV1897701099,2,12.0,52.0,2.0,308.0,310.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100001
PL1897701204,PL1897701204,18977,N20252026F,1,P01,SQ1897700012,EV1897701100,EV1897701100,1,12.0,43.0,3.0,317.0,320.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100088
PL1897701205,PL1897701205,18977,N20252026F,1,P01,SQ1897700012,EV1897701101,EV1897701102,2,12.0,40.0,4.0,320.0,324.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100084,P100088"
PL1897701206,PL1897701206,18977,N20252026F,1,P01,SQ1897700012,EV1897701103,EV1897701106,4,12.0,36.0,5.0,324.0,334.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Possession,Pass,Turnover",False,0,True,1,0,0,1,1,1,1,0,2,"P100084,P100088"
PL1897701207,PL1897701207,18977,N20252026F,1,P01,SQ1897700012,EV1897701107,EV1897701107,1,12.0,24.0,0.0,336.0,336.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100132
PL1897701208,PL1897701208,18977,N20252026F,1,P01,SQ1897700012,EV1897701108,EV1897701114,7,12.0,23.0,3.0,337.0,348.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Possession,Shot,Save,Rebound,Possession,Turnover",False,0,True,2,0,0,0,0,1,1,0,3,"P100016,P100088,P100091"
PL1897701209,PL1897701209,18977,N20252026F,1,P01,SQ1897700012,EV1897701115,EV1897701116,2,12.0,12.0,2.0,348.0,353.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,1,P100001
PL1897701210,PL1897701210,18977,N20252026F,1,P01,SQ1897700012,EV1897701117,EV1897701117,1,12.0,6.0,0.0,354.0,354.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100001
PL1897701211,PL1897701211,18977,N20252026F,1,P01,SQ1897700012,EV1897701118,EV1897701119,2,12.0,6.0,2.0,354.0,357.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,2,"P100084,P100086"
PL1897701212,PL1897701212,18977,N20252026F,1,P01,SQ1897700012,EV1897701120,EV1897701120,1,12.0,3.0,0.0,357.0,357.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100084
PL1897701213,PL1897701213,18977,N20252026F,1,P01,SQ1897700012,EV1897701121,EV1897701121,1,11.0,55.0,0.0,365.0,365.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100161
PL1897701214,PL1897701214,18977,N20252026F,1,P01,SQ1897700012,EV1897701122,EV1897701122,1,11.0,55.0,0.0,365.0,365.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100161
PL1897701215,PL1897701215,18977,N20252026F,1,P01,SQ1897700012,EV1897701123,EV1897701125,3,11.0,54.0,2.0,366.0,368.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,0,0,0,0,2,"P100084,P100086"
PL1897701216,PL1897701216,18977,N20252026F,1,P01,SQ1897700012,EV1897701126,EV1897701126,1,11.0,51.0,0.0,369.0,369.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100086
PL1897701217,PL1897701217,18977,N20252026F,1,P01,SQ1897700012,EV1897701127,EV1897701127,1,11.0,51.0,0.0,369.0,369.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100086
PL1897701218,PL1897701218,18977,N20252026F,1,P01,SQ1897700012,EV1897701128,EV1897701129,2,11.0,51.0,2.0,369.0,372.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,2,"P100159,P100161"
PL1897701219,PL1897701219,18977,N20252026F,1,P01,SQ1897700012,EV1897701130,EV1897701132,3,11.0,48.0,4.0,372.0,376.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,1,1,0,0,0,3,"P100039,P100159,P100161"
PL1897701220,PL1897701220,18977,N20252026F,1,P01,SQ1897700012,EV1897701133,EV1897701133,1,11.0,44.0,0.0,376.0,376.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,0,1,1,P100038
PL1897701221,PL1897701221,18977,N20252026F,1,P01,SQ1897700012,EV1897701134,EV1897701134,1,11.0,43.0,0.0,377.0,377.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,2,"P100097,P100100"
PL1897701222,PL1897701222,18977,N20252026F,1,P01,SQ1897700012,EV1897701135,EV1897701135,1,11.0,43.0,0.0,377.0,377.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,0,
PL1897701223,PL1897701223,18977,N20252026F,1,P01,SQ1897700012,EV1897701136,EV1897701140,5,11.0,43.0,3.0,377.0,384.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Zone_Entry_Exit,Possession,Pass,Shot,Turnover",False,0,True,1,0,0,1,0,1,1,0,1,P100039
PL1897701224,PL1897701224,18977,N20252026F,1,P01,SQ1897700012,EV1897701141,EV1897701144,4,11.0,34.0,4.0,386.0,390.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100047,P100086"
PL1897701225,PL1897701225,18977,N20252026F,1,P01,SQ1897700012,EV1897701145,EV1897701146,2,11.0,29.0,4.0,391.0,395.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100047,P100097"
PL1897701226,PL1897701226,18977,N20252026F,1,P01,SQ1897700012,EV1897701147,EV1897701147,1,11.0,23.0,0.0,397.0,397.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100047
PL1897701227,PL1897701227,18977,N20252026F,1,P01,SQ1897700012,EV1897701148,EV1897701148,1,11.0,22.0,0.0,398.0,398.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,0,
PL1897701228,PL1897701228,18977,N20252026F,1,P01,SQ1897700012,EV1897701149,EV1897701152,4,11.0,21.0,2.0,399.0,406.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Shot,Pass,Turnover",False,0,True,1,0,0,1,0,1,1,0,3,"P100047,P100097,P100100"
PL1897701229,PL1897701229,18977,N20252026F,1,P01,SQ1897700012,EV1897701153,EV1897701155,3,11.0,13.0,4.0,407.0,411.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,2,"P100161,P100201"
PL1897701230,PL1897701230,18977,N20252026F,1,P01,SQ1897700012,EV1897701156,EV1897701157,2,11.0,9.0,0.0,411.0,411.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100161,P100201"
PL1897701231,PL1897701231,18977,N20252026F,1,P01,SQ1897700012,EV1897701158,EV1897701158,1,11.0,8.0,0.0,412.0,412.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,0,
PL1897701232,PL1897701232,18977,N20252026F,1,P01,SQ1897700012,EV1897701159,EV1897701159,1,11.0,8.0,0.0,412.0,412.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,0,
PL1897701233,PL1897701233,18977,N20252026F,1,P01,SQ1897700012,EV1897701160,EV1897701165,6,11.0,5.0,6.0,415.0,423.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Possession,Pass,Possession,Pass,Turnover",False,0,False,0,0,0,2,1,1,1,0,3,"P100016,P100159,P100161"
PL1897701234,PL1897701234,18977,N20252026F,1,P01,SQ1897700012,EV1897701166,EV1897701170,5,10.0,57.0,2.0,423.0,428.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Zone_Entry_Exit,Shot,Possession,Pass,Turnover",False,0,True,1,0,0,1,0,1,1,0,1,P100047
PL1897701235,PL1897701235,18977,N20252026F,1,P01,SQ1897700012,EV1897701171,EV1897701171,1,10.0,49.0,2.0,431.0,433.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,0,
PL1897701236,PL1897701236,18977,N20252026F,1,P01,SQ1897700012,EV1897701172,EV1897701173,2,10.0,47.0,3.0,433.0,436.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100161
PL1897701237,PL1897701237,18977,N20252026F,1,P01,SQ1897700012,EV1897701174,EV1897701176,3,10.0,44.0,0.0,436.0,439.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Save,Stoppage",False,0,True,1,0,0,0,0,0,0,0,1,P100096
PL1897701301,PL1897701301,18977,N20252026F,1,P01,SQ1897700013,EV1897701177,EV1897701177,1,10.0,40.0,13.0,440.0,453.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100096
PL1897701401,PL1897701401,18977,N20252026F,1,P01,SQ1897700014,EV1897701178,EV1897701179,2,10.0,27.0,0.0,453.0,454.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100100
PL1897701402,PL1897701402,18977,N20252026F,1,P01,SQ1897700014,EV1897701180,EV1897701180,1,10.0,22.0,0.0,458.0,458.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100159
PL1897701403,PL1897701403,18977,N20252026F,1,P01,SQ1897700014,EV1897701181,EV1897701181,1,10.0,20.0,0.0,460.0,460.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100100
PL1897701404,PL1897701404,18977,N20252026F,1,P01,SQ1897700014,EV1897701182,EV1897701182,1,10.0,20.0,0.0,460.0,460.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100100
PL1897701405,PL1897701405,18977,N20252026F,1,P01,SQ1897700014,EV1897701183,EV1897701184,2,10.0,18.0,3.0,462.0,466.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100108
PL1897701406,PL1897701406,18977,N20252026F,1,P01,SQ1897700014,EV1897701185,EV1897701185,1,10.0,13.0,0.0,467.0,467.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100100
PL1897701407,PL1897701407,18977,N20252026F,1,P01,SQ1897700014,EV1897701186,EV1897701186,1,10.0,12.0,0.0,468.0,468.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100161
PL1897701408,PL1897701408,18977,N20252026F,1,P01,SQ1897700014,EV1897701187,EV1897701187,1,10.0,11.0,3.0,469.0,472.0,TB02,STR0001,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,2,"P100047,P100100"
PL1897701409,PL1897701409,18977,N20252026F,1,P01,SQ1897700014,EV1897701188,EV1897701188,1,10.0,7.0,0.0,473.0,473.0,TB02,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,Penalty,False,0,False,0,0,0,0,0,0,0,0,1,P100161
PL1897701501,PL1897701501,18977,N20252026F,1,P01,SQ1897700015,EV1897701189,EV1897701189,1,10.0,7.0,29.0,473.0,502.0,TB02,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100161
PL1897701601,PL1897701601,18977,N20252026F,1,P01,SQ1897700016,EV1897701190,EV1897701191,2,9.0,38.0,0.0,502.0,502.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Faceoff,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,2,"P100159,P100201"
PL1897701602,PL1897701602,18977,N20252026F,1,P01,SQ1897700016,EV1897701192,EV1897701192,1,9.0,37.0,0.0,503.0,503.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100159
PL1897701603,PL1897701603,18977,N20252026F,1,P01,SQ1897700016,EV1897701193,EV1897701195,3,9.0,25.0,3.0,515.0,518.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100084,P100123"
PL1897701604,PL1897701604,18977,N20252026F,1,P01,SQ1897700016,EV1897701196,EV1897701197,2,9.0,22.0,5.0,518.0,523.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100084,P100088"
PL1897701605,PL1897701605,18977,N20252026F,1,P01,SQ1897700016,EV1897701198,EV1897701206,9,9.0,17.0,8.0,523.0,538.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Shot,Zone_Entry_Exit,Pass,Possession,Pass,Pass,Possession,Pass,Turnover",False,0,True,1,0,0,4,4,1,1,0,4,"P100084,P100088,P100123,P100211"
PL1897701606,PL1897701606,18977,N20252026F,1,P01,SQ1897700016,EV1897701207,EV1897701209,3,9.0,2.0,10.0,538.0,548.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,1,P100201
PL1897701607,PL1897701607,18977,N20252026F,1,P01,SQ1897700016,EV1897701210,EV1897701211,2,8.0,52.0,5.0,548.0,553.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100201,P100230"
PL1897701608,PL1897701608,18977,N20252026F,1,P01,SQ1897700016,EV1897701212,EV1897701213,2,8.0,47.0,0.0,553.0,553.0,TB03,,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100201,P100230"
PL1897701609,PL1897701609,18977,N20252026F,1,P01,SQ1897700016,EV1897701214,EV1897701216,3,8.0,45.0,2.0,555.0,557.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100049,P100084"
PL1897701610,PL1897701610,18977,N20252026F,1,P01,SQ1897700016,EV1897701217,EV1897701219,3,8.0,41.0,4.0,559.0,564.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,1,1,0,0,0,2,"P100084,P100088"
PL1897701611,PL1897701611,18977,N20252026F,1,P01,SQ1897700016,EV1897701220,EV1897701231,12,8.0,36.0,6.0,564.0,583.0,TB03,,Velodrome,N10010,HollowBrook,N10003,,,,,"Pass,Possession,Shot,Zone_Entry_Exit,Pass,Shot,Save,Rebound,Shot,Zone_Entry_Exit,Possession,Turnover",False,0,True,3,0,0,2,2,1,1,0,5,"P100016,P100049,P100084,P100088,P100211"
PL1897701612,PL1897701612,18977,N20252026F,1,P01,SQ1897700016,EV1897701232,EV1897701232,1,8.0,16.0,0.0,584.0,584.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,0,1,0,0,0,0,0,1,P100070
PL1897701613,PL1897701613,18977,N20252026F,1,P01,SQ1897700016,EV1897701233,EV1897701233,1,8.0,16.0,0.0,584.0,584.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,Zone_Entry_Exit,False,0,False,0,1,0,0,0,0,0,0,1,P100070
PL1897701614,PL1897701614,18977,N20252026F,1,P01,SQ1897700016,EV1897701234,EV1897701236,3,8.0,9.0,2.0,591.0,593.0,TB03,STR0004,Velodrome,N10010,HollowBrook,N10003,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100084,P100086"
